Sample in Buffer	Sample in Window	addra_0	douta_0m	douta_1m	douta_2m	douta_3m	douta_4m	douta_5m	douta_6m	douta_7m
596	596	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
597	597	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
598	598	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
599	599	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
600	600	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
601	601	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
602	602	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
603	603	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
604	604	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
605	605	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
606	606	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
607	607	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
608	608	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
609	609	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
610	610	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
611	611	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
612	612	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
613	613	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
614	614	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
615	615	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
616	616	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
617	617	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
618	618	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
619	619	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
620	620	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
621	621	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
622	622	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
623	623	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
624	624	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
625	625	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
626	626	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
627	627	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
628	628	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
629	629	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
630	630	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
631	631	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
632	632	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
633	633	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
634	634	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
635	635	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
636	636	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
637	637	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
638	638	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
639	639	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
640	640	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
641	641	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
642	642	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
643	643	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
644	644	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
645	645	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
646	646	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
647	647	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
648	648	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
649	649	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
650	650	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
651	651	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
652	652	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
653	653	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
654	654	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
655	655	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
656	656	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
657	657	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
658	658	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
659	659	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
660	660	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
661	661	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
662	662	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
663	663	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
664	664	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
665	665	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
666	666	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
667	667	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
668	668	06	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
669	669	07	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
670	670	07	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
671	671	07	045414	10C6EA	0D4B91	1D9FE2	065023	169D6E	1F76A6	0B9AD2	
672	672	07	045414	10C6EA	0D4B91	1D9FE2	02413C	169D6E	1F76A6	0B9AD2	
673	673	07	045414	10C6EA	0D4B91	1D9FE2	02413C	169D6E	1F76A6	0B9AD2	
674	674	07	045414	10C6EA	0D4B91	1D9FE2	02413C	169D6E	1F76A6	0B9AD2	
675	675	07	045414	10C6EA	0D4B91	1D9FE2	02413C	169D6E	1F76A6	0B9AD2	
676	676	07	045414	10C6EA	0D4B91	1D9FE2	02413C	169D6E	033082	0B9AD2	
677	677	07	045414	10C6EA	0D4B91	1D9FE2	02413C	169D6E	033082	0B9AD2	
678	678	07	045414	10C6EA	0D4B91	1D9FE2	02413C	169D6E	0B6C06	0B9AD2	
679	679	07	045414	10C6EA	0D4B91	1D9FE2	02413C	169D6E	0B6C06	0B9AD2	
680	680	07	045414	10C6EA	0D4B91	1D9FE2	02413C	169D6E	1F3082	0B9AD2	
681	681	07	045414	10C6EA	0D4B91	1D9FE2	02413C	169D6E	1F3082	0B9AD2	
682	682	07	045414	10C6EA	057780	1D9FE2	02413C	169D6E	1F3082	0B9AD2	
683	683	07	045414	10C6EA	057780	1D9FE2	02413C	169D6E	1F3082	0B9AD2	
684	684	07	045414	10C6EA	057780	1D9FE2	02413C	129E0C	1F3082	0B9AD2	
685	685	07	045414	10C6EA	057780	1D9FE2	02413C	129E0C	1F3082	0B9AD2	
686	686	07	045414	10C6EA	057780	1D9FE2	02413C	06A959	1F3082	0B9AD2	
687	687	07	045414	10C6EA	057780	1D9FE2	02413C	06A959	1F3082	0B9AD2	
688	688	07	045414	10C6EA	057780	1D9FE2	02413C	06BADE	1F3082	0B9AD2	
689	689	07	045414	10C6EA	057780	1D9FE2	02413C	06BADE	1F3082	0B9AD2	
690	690	07	045414	10C6EA	057780	1D9FE2	065093	06BADE	1F3082	0B9AD2	
691	691	07	045414	10C6EA	057780	1D9FE2	065093	06BADE	1F3082	0B9AD2	
692	692	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
693	693	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
694	694	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
695	695	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
696	696	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
697	697	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
698	698	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
699	699	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
700	700	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
701	701	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
702	702	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
703	703	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
704	704	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
705	705	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
706	706	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
707	707	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
708	708	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
709	709	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
710	710	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
711	711	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
712	712	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
713	713	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
714	714	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
715	715	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
716	716	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
717	717	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
718	718	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
719	719	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
720	720	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
721	721	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
722	722	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
723	723	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
724	724	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
725	725	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
726	726	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
727	727	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
728	728	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
729	729	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
730	730	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
731	731	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
732	732	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
733	733	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
734	734	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
735	735	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
736	736	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
737	737	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
738	738	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
739	739	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
740	740	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
741	741	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
742	742	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
743	743	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
744	744	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
745	745	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
746	746	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
747	747	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
748	748	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
749	749	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
750	750	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
751	751	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
752	752	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
753	753	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
754	754	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
755	755	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
756	756	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
757	757	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
758	758	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
759	759	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
760	760	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
761	761	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
762	762	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
763	763	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
764	764	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
765	765	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
766	766	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
767	767	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
768	768	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
769	769	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
770	770	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
771	771	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
772	772	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
773	773	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
774	774	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
775	775	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
776	776	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
777	777	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
778	778	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
779	779	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
780	780	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
781	781	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
782	782	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
783	783	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
784	784	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
785	785	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
786	786	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
787	787	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
788	788	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
789	789	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
790	790	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
791	791	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
792	792	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
793	793	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
794	794	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
795	795	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
796	796	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
797	797	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
798	798	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
799	799	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
800	800	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
801	801	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
802	802	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
803	803	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
804	804	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
805	805	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
806	806	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
807	807	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
808	808	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
809	809	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
810	810	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
811	811	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
812	812	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
813	813	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
814	814	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
815	815	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
816	816	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
817	817	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
818	818	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
819	819	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
820	820	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
821	821	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
822	822	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
823	823	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
824	824	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
825	825	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
826	826	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
827	827	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
828	828	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
829	829	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
830	830	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
831	831	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
832	832	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
833	833	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
834	834	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
835	835	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
836	836	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
837	837	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
838	838	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
839	839	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
840	840	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
841	841	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
842	842	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
843	843	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
844	844	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
845	845	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
846	846	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
847	847	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
848	848	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
849	849	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
850	850	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
851	851	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
852	852	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
853	853	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
854	854	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
855	855	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
856	856	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
857	857	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
858	858	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
859	859	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
860	860	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
861	861	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
862	862	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
863	863	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
864	864	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
865	865	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
866	866	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
867	867	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
868	868	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
869	869	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
870	870	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
871	871	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
872	872	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
873	873	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
874	874	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
875	875	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
876	876	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
877	877	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
878	878	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
879	879	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
880	880	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
881	881	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
882	882	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
883	883	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
884	884	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
885	885	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
886	886	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
887	887	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
888	888	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
889	889	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
890	890	07	045414	10C6EA	116719	1D9FE2	065093	06BADE	1F3082	0B9AD2	
